citation_id,run_id,ticker,claim_type,claim_text,source_doc_id,source_url,source_version,filing_date,section_ref,page_ref,quote,extraction_method,recorded_by,recorded_at,verification_status,verified_by,verified_at,notes
CIT-pilot25_2026Q1_v1-AEP-008,pilot25_2026Q1_v1,AEP,qualitative,Workforce-related statement for AEP,SRC-pilot25_2026Q1_v1-FILING-AEP-000000490426000013,https://www.sec.gov/Archives/edgar/data/4904/000000490426000013/aep-20251231.htm,0000004904-26-000013,2026-02-12,auto_keyword_scan,,"AEP invests in employees and continues to build a high performance and inclusive culture that inspires leadership, encourages innovative thinking and welcomes everyone.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEP-009,pilot25_2026Q1_v1,AEP,qualitative,Workforce-related statement for AEP,SRC-pilot25_2026Q1_v1-FILING-AEP-000000490426000013,https://www.sec.gov/Archives/edgar/data/4904/000000490426000013/aep-20251231.htm,0000004904-26-000013,2026-02-12,auto_keyword_scan,,"3 The following table shows AEP s number of employees by subsidiary as of December 31, 2025: Subsidiary Number of Employees AEPSC 6,994 AEP Texas 1,730 APCo 1,682 I&M 2,152 KGPCo 48 KPCo 304 OPCo 1,556 PSO 1,150 SWEPCo 1,392 WPCo 229 Other (a) 344 Total AEP (b) 17,581 (a) Primarily relates to AEP Energy employees.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEP-010,pilot25_2026Q1_v1,AEP,qualitative,Workforce-related statement for AEP,SRC-pilot25_2026Q1_v1-FILING-AEP-000000490426000013,https://www.sec.gov/Archives/edgar/data/4904/000000490426000013/aep-20251231.htm,0000004904-26-000013,2026-02-12,auto_keyword_scan,,(b) Approximately 24% of AEP s total workforce was represented by labor unions.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEP-011,pilot25_2026Q1_v1,AEP,qualitative,Workforce-related statement for AEP,SRC-pilot25_2026Q1_v1-FILING-AEP-000000490426000013,https://www.sec.gov/Archives/edgar/data/4904/000000490426000013/aep-20251231.htm,0000004904-26-000013,2026-02-12,auto_keyword_scan,,"AEP is dedicated to the safety of employees, contractors, customers and the communities AEP serves.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AEP-012,pilot25_2026Q1_v1,AEP,qualitative,Workforce-related statement for AEP,SRC-pilot25_2026Q1_v1-FILING-AEP-000000490426000013,https://www.sec.gov/Archives/edgar/data/4904/000000490426000013/aep-20251231.htm,0000004904-26-000013,2026-02-12,auto_keyword_scan,,"In 2025, the company experienced a workplace fatality involving one employee.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AES-001,pilot25_2026Q1_v1,AES,qualitative,Workforce-related statement for AES,SRC-pilot25_2026Q1_v1-FILING-AES-000087476126000063,https://www.sec.gov/Archives/edgar/data/874761/000087476126000063/aes-20251231.htm,0000874761-26-000063,2026-03-02,auto_keyword_scan,,"our ability to attract and retain talented directors, management, and other personnel;",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AES-002,pilot25_2026Q1_v1,AES,qualitative,Workforce-related statement for AES,SRC-pilot25_2026Q1_v1-FILING-AES-000087476126000063,https://www.sec.gov/Archives/edgar/data/874761/000087476126000063/aes-20251231.htm,0000874761-26-000063,2026-03-02,auto_keyword_scan,,"Our diverse workforce is committed to continuous innovation and operational excellence, while partnering with our customers on their strategic energy transitions and continuing to meet their energy needs today.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AES-003,pilot25_2026Q1_v1,AES,qualitative,Workforce-related statement for AES,SRC-pilot25_2026Q1_v1-FILING-AES-000087476126000063,https://www.sec.gov/Archives/edgar/data/874761/000087476126000063/aes-20251231.htm,0000874761-26-000063,2026-03-02,auto_keyword_scan,,"As of December 31, 2025, the Company and its subsidiaries had 8,336 full time/permanent employees.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AES-004,pilot25_2026Q1_v1,AES,qualitative,Workforce-related statement for AES,SRC-pilot25_2026Q1_v1-FILING-AES-000087476126000063,https://www.sec.gov/Archives/edgar/data/874761/000087476126000063/aes-20251231.htm,0000874761-26-000063,2026-03-02,auto_keyword_scan,,employees were subject to collective bargaining agreements.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AES-005,pilot25_2026Q1_v1,AES,qualitative,Workforce-related statement for AES,SRC-pilot25_2026Q1_v1-FILING-AES-000087476126000063,https://www.sec.gov/Archives/edgar/data/874761/000087476126000063/aes-20251231.htm,0000874761-26-000063,2026-03-02,auto_keyword_scan,,"In addition, certain employees in non-U.S.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AES-006,pilot25_2026Q1_v1,AES,qualitative,Workforce-related statement for AES,SRC-pilot25_2026Q1_v1-FILING-AES-000087476126000063,https://www.sec.gov/Archives/edgar/data/874761/000087476126000063/aes-20251231.htm,0000874761-26-000063,2026-03-02,auto_keyword_scan,,"workforce is part of bargaining agreements expiring on or before December 31, 2026.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AES-007,pilot25_2026Q1_v1,AES,qualitative,Workforce-related statement for AES,SRC-pilot25_2026Q1_v1-FILING-AES-000087476126000063,https://www.sec.gov/Archives/edgar/data/874761/000087476126000063/aes-20251231.htm,0000874761-26-000063,2026-03-02,auto_keyword_scan,,Management believes that the Company's employee relations are favorable.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AES-008,pilot25_2026Q1_v1,AES,qualitative,Workforce-related statement for AES,SRC-pilot25_2026Q1_v1-FILING-AES-000087476126000063,https://www.sec.gov/Archives/edgar/data/874761/000087476126000063/aes-20251231.htm,0000874761-26-000063,2026-03-02,auto_keyword_scan,,"AES has established a Safety Management System ( SMS ) Global Safety Standard that applies to all AES employees, as well as contractors working in AES facilities and construction projects.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AES-009,pilot25_2026Q1_v1,AES,qualitative,Workforce-related statement for AES,SRC-pilot25_2026Q1_v1-FILING-AES-000087476126000063,https://www.sec.gov/Archives/edgar/data/874761/000087476126000063/aes-20251231.htm,0000874761-26-000063,2026-03-02,auto_keyword_scan,,"AES calculates lost time incident ( LTI ) rates for our employees and contractors based on OSHA standards, based on 200,000 labor hours, which equates to 100 workers who work 40 hours per week and 50 weeks per year.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AES-010,pilot25_2026Q1_v1,AES,qualitative,Workforce-related statement for AES,SRC-pilot25_2026Q1_v1-FILING-AES-000087476126000063,https://www.sec.gov/Archives/edgar/data/874761/000087476126000063/aes-20251231.htm,0000874761-26-000063,2026-03-02,auto_keyword_scan,,"Talent We believe AES success depends on its ability to attract, develop, and retain key personnel.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AES-011,pilot25_2026Q1_v1,AES,qualitative,Workforce-related statement for AES,SRC-pilot25_2026Q1_v1-FILING-AES-000087476126000063,https://www.sec.gov/Archives/edgar/data/874761/000087476126000063/aes-20251231.htm,0000874761-26-000063,2026-03-02,auto_keyword_scan,,"The skills, experience, and industry knowledge of key employees significantly benefit our operations and performance.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AES-012,pilot25_2026Q1_v1,AES,qualitative,Workforce-related statement for AES,SRC-pilot25_2026Q1_v1-FILING-AES-000087476126000063,https://www.sec.gov/Archives/edgar/data/874761/000087476126000063/aes-20251231.htm,0000874761-26-000063,2026-03-02,auto_keyword_scan,,We emphasize employee development and training.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AFL-001,pilot25_2026Q1_v1,AFL,qualitative,Workforce-related statement for AFL,SRC-pilot25_2026Q1_v1-FILING-AFL-000162828026011402,https://www.sec.gov/Archives/edgar/data/4977/000162828026011402/afl-20251231.htm,0001628280-26-011402,2026-02-25,auto_keyword_scan,,"Aflac Japan was represented by approximately 6,300 sales agencies at the end of 2025, with approximately 112,000 licensed sales associates employed by those agencies, including individual agencies.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AFL-002,pilot25_2026Q1_v1,AFL,qualitative,Workforce-related statement for AFL,SRC-pilot25_2026Q1_v1-FILING-AFL-000162828026011402,https://www.sec.gov/Archives/edgar/data/4977/000162828026011402/afl-20251231.htm,0001628280-26-011402,2026-02-25,auto_keyword_scan,,"Daido Life Aflac Japan's alliance with Daido Life was launched in 2013, and approximately 3,700 Daido Life representatives offer Aflac Japan's cancer products to mainly small and medium-sized business owners, executives and employees.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AFL-003,pilot25_2026Q1_v1,AFL,qualitative,Workforce-related statement for AFL,SRC-pilot25_2026Q1_v1-FILING-AFL-000162828026011402,https://www.sec.gov/Archives/edgar/data/4977/000162828026011402/afl-20251231.htm,0001628280-26-011402,2026-02-25,auto_keyword_scan,,Distribution Channels Independent Associates/Career Agents The career agent channel in Aflac U.S.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AFL-004,pilot25_2026Q1_v1,AFL,qualitative,Workforce-related statement for AFL,SRC-pilot25_2026Q1_v1-FILING-AFL-000162828026011402,https://www.sec.gov/Archives/edgar/data/4977/000162828026011402/afl-20251231.htm,0001628280-26-011402,2026-02-25,auto_keyword_scan,,"focuses on marketing Aflac to the small business market, defined as employers of between three and 99 employees.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AFL-005,pilot25_2026Q1_v1,AFL,qualitative,Workforce-related statement for AFL,SRC-pilot25_2026Q1_v1-FILING-AFL-000162828026011402,https://www.sec.gov/Archives/edgar/data/4977/000162828026011402/afl-20251231.htm,0001628280-26-011402,2026-02-25,auto_keyword_scan,,"focuses on selling to the mid- and large-case market, which is comprised of employers with 100 or more employees and typically an average size of 1,000 employees or more.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AFL-006,pilot25_2026Q1_v1,AFL,qualitative,Workforce-related statement for AFL,SRC-pilot25_2026Q1_v1-FILING-AFL-000162828026011402,https://www.sec.gov/Archives/edgar/data/4977/000162828026011402/afl-20251231.htm,0001628280-26-011402,2026-02-25,auto_keyword_scan,,"Since Aflac products provide an additional level of financial protection for policyholders, the Company believes the increased financial exposure some employees may face creates a favorable opportunity for Aflac U.S.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AFL-007,pilot25_2026Q1_v1,AFL,qualitative,Workforce-related statement for AFL,SRC-pilot25_2026Q1_v1-FILING-AFL-000162828026011402,https://www.sec.gov/Archives/edgar/data/4977/000162828026011402/afl-20251231.htm,0001628280-26-011402,2026-02-25,auto_keyword_scan,,"HUMAN CAPITAL The Company s overarching human capital philosophy is, If you take care of your employees, your employees will take care of the business.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AFL-008,pilot25_2026Q1_v1,AFL,qualitative,Workforce-related statement for AFL,SRC-pilot25_2026Q1_v1-FILING-AFL-000162828026011402,https://www.sec.gov/Archives/edgar/data/4977/000162828026011402/afl-20251231.htm,0001628280-26-011402,2026-02-25,auto_keyword_scan,,The Company believes its employee relations are generally satisfactory.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AFL-009,pilot25_2026Q1_v1,AFL,qualitative,Workforce-related statement for AFL,SRC-pilot25_2026Q1_v1-FILING-AFL-000162828026011402,https://www.sec.gov/Archives/edgar/data/4977/000162828026011402/afl-20251231.htm,0001628280-26-011402,2026-02-25,auto_keyword_scan,,Business The following table details the number of full-time employees as of December 31.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AFL-010,pilot25_2026Q1_v1,AFL,qualitative,Workforce-related statement for AFL,SRC-pilot25_2026Q1_v1-FILING-AFL-000162828026011402,https://www.sec.gov/Archives/edgar/data/4977/000162828026011402/afl-20251231.htm,0001628280-26-011402,2026-02-25,auto_keyword_scan,,"For its employees, Aflac Japan implements standard and unified training and development programs focusing on a range of business skills.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AFL-011,pilot25_2026Q1_v1,AFL,qualitative,Workforce-related statement for AFL,SRC-pilot25_2026Q1_v1-FILING-AFL-000162828026011402,https://www.sec.gov/Archives/edgar/data/4977/000162828026011402/afl-20251231.htm,0001628280-26-011402,2026-02-25,auto_keyword_scan,,Aflac Japan also implemented a human capital management system that provides employees access to descriptions and necessary skills for all job positions across the Company to more proactively design their careers.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AFL-012,pilot25_2026Q1_v1,AFL,qualitative,Workforce-related statement for AFL,SRC-pilot25_2026Q1_v1-FILING-AFL-000162828026011402,https://www.sec.gov/Archives/edgar/data/4977/000162828026011402/afl-20251231.htm,0001628280-26-011402,2026-02-25,auto_keyword_scan,,"Additionally, employees have access to educational resources that support self-development and skill-enhancement, enabling them to strengthen both technical and professional capabilities.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIG-001,pilot25_2026Q1_v1,AIG,qualitative,Workforce-related statement for AIG,SRC-pilot25_2026Q1_v1-FILING-AIG-000000527226000023,https://www.sec.gov/Archives/edgar/data/5272/000000527226000023/aig-20251231.htm,0000005272-26-000023,2026-02-12,auto_keyword_scan,,"Global Workforce of more than 22,000 colleagues committed to taking ownership, setting the standard, winning together, being allies and doing what's right.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIG-002,pilot25_2026Q1_v1,AIG,qualitative,Workforce-related statement for AIG,SRC-pilot25_2026Q1_v1-FILING-AIG-000000527226000023,https://www.sec.gov/Archives/edgar/data/5272/000000527226000023/aig-20251231.htm,0000005272-26-000023,2026-02-12,auto_keyword_scan,,"Casualty: Products include general liability, environmental, commercial automobile liability, workers compensation, excess casualty and crisis management insurance products.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIG-003,pilot25_2026Q1_v1,AIG,qualitative,Workforce-related statement for AIG,SRC-pilot25_2026Q1_v1-FILING-AIG-000000527226000023,https://www.sec.gov/Archives/edgar/data/5272/000000527226000023/aig-20251231.htm,0000005272-26-000023,2026-02-12,auto_keyword_scan,,"PERSONAL INSURANCE PRODUCTS Global Accident & Health: Products include group personal accident and business travel products for employees, associations and other organizations, and voluntary and sponsor-paid personal accident and supplemental health products for individuals.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIG-004,pilot25_2026Q1_v1,AIG,numeric,Employee count candidate for AIG: 22100,SRC-pilot25_2026Q1_v1-FILING-AIG-000000527226000023,https://www.sec.gov/Archives/edgar/data/5272/000000527226000023/aig-20251231.htm,0000005272-26-000023,2026-02-12,auto_keyword_scan,,"At December 31, 2025, we had approximately 22,100 employees based in approximately 45 countries, of which 27 percent are located in North America, 47 percent are in the Asia Pacific region and the remaining 26 percent are in the European, Middle East and Africa (EMEA region) and Latin America.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIG-005,pilot25_2026Q1_v1,AIG,qualitative,Workforce-related statement for AIG,SRC-pilot25_2026Q1_v1-FILING-AIG-000000527226000023,https://www.sec.gov/Archives/edgar/data/5272/000000527226000023/aig-20251231.htm,0000005272-26-000023,2026-02-12,auto_keyword_scan,,We believe that we foster a constructive and healthy work environment for our employees.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIG-006,pilot25_2026Q1_v1,AIG,qualitative,Workforce-related statement for AIG,SRC-pilot25_2026Q1_v1-FILING-AIG-000000527226000023,https://www.sec.gov/Archives/edgar/data/5272/000000527226000023/aig-20251231.htm,0000005272-26-000023,2026-02-12,auto_keyword_scan,,"The key programs and initiatives that are designed to attract, develop and retain our workforce include: Competitive Compensation and Benefits.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIG-007,pilot25_2026Q1_v1,AIG,qualitative,Workforce-related statement for AIG,SRC-pilot25_2026Q1_v1-FILING-AIG-000000527226000023,https://www.sec.gov/Archives/edgar/data/5272/000000527226000023/aig-20251231.htm,0000005272-26-000023,2026-02-12,auto_keyword_scan,,"We seek to align compensation with individual and Company performance and provide the appropriate market-competitive incentives to attract, retain and motivate employees to achieve outstanding results.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIG-008,pilot25_2026Q1_v1,AIG,qualitative,Workforce-related statement for AIG,SRC-pilot25_2026Q1_v1-FILING-AIG-000000527226000023,https://www.sec.gov/Archives/edgar/data/5272/000000527226000023/aig-20251231.htm,0000005272-26-000023,2026-02-12,auto_keyword_scan,,"We provide a performance-driven compensation structure that consists of base salary and, for eligible employees, short- and long-term incentives.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIG-009,pilot25_2026Q1_v1,AIG,qualitative,Workforce-related statement for AIG,SRC-pilot25_2026Q1_v1-FILING-AIG-000000527226000023,https://www.sec.gov/Archives/edgar/data/5272/000000527226000023/aig-20251231.htm,0000005272-26-000023,2026-02-12,auto_keyword_scan,,"We also offer comprehensive benefits to support the health, wellness, work-life balance and retirement preparedness/savings needs of our employees, including, for eligible employees, subsidized health care plans, life and disability insurance, wellness and mental health benefits, a legal assistance plan, paid time off, 16 hours of paid volunteer time off, 2:1 matching grants for eligible charitable donations, parental and bonding leave and both matching and Company 401(k) contributions for eligible employees.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIG-010,pilot25_2026Q1_v1,AIG,qualitative,Workforce-related statement for AIG,SRC-pilot25_2026Q1_v1-FILING-AIG-000000527226000023,https://www.sec.gov/Archives/edgar/data/5272/000000527226000023/aig-20251231.htm,0000005272-26-000023,2026-02-12,auto_keyword_scan,,"The health, safety and wellness of our employees is a priority.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIG-011,pilot25_2026Q1_v1,AIG,qualitative,Workforce-related statement for AIG,SRC-pilot25_2026Q1_v1-FILING-AIG-000000527226000023,https://www.sec.gov/Archives/edgar/data/5272/000000527226000023/aig-20251231.htm,0000005272-26-000023,2026-02-12,auto_keyword_scan,,"We offer numerous benefits and wellness programs focused on the physical, social and financial wellness of our employees.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIG-012,pilot25_2026Q1_v1,AIG,qualitative,Workforce-related statement for AIG,SRC-pilot25_2026Q1_v1-FILING-AIG-000000527226000023,https://www.sec.gov/Archives/edgar/data/5272/000000527226000023/aig-20251231.htm,0000005272-26-000023,2026-02-12,auto_keyword_scan,,"Nearly every country in which we operate has an Employee Assistance Program (EAP), which provides employees with confidential counselling, mental health resources and information to help employees and their dependents through times of stress and anxiety.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIZ-001,pilot25_2026Q1_v1,AIZ,qualitative,Workforce-related statement for AIZ,SRC-pilot25_2026Q1_v1-FILING-AIZ-000126723826000010,https://www.sec.gov/Archives/edgar/data/1267238/000126723826000010/aiz-20251231.htm,0001267238-26-000010,2026-02-19,auto_keyword_scan,,") Dollars and all amounts are in millions, except for number of shares, per share amounts, registered holders, number of employees and number of securities in an unrealized loss position.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIZ-002,pilot25_2026Q1_v1,AIZ,qualitative,Workforce-related statement for AIZ,SRC-pilot25_2026Q1_v1-FILING-AIZ-000126723826000010,https://www.sec.gov/Archives/edgar/data/1267238/000126723826000010/aiz-20251231.htm,0001267238-26-000010,2026-02-19,auto_keyword_scan,,Our employees play a critical role in contributing to our success and supporting our business strategy.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIZ-003,pilot25_2026Q1_v1,AIZ,qualitative,Workforce-related statement for AIZ,SRC-pilot25_2026Q1_v1-FILING-AIZ-000126723826000010,https://www.sec.gov/Archives/edgar/data/1267238/000126723826000010/aiz-20251231.htm,0001267238-26-000010,2026-02-19,auto_keyword_scan,,We do this by focusing on creating an inclusive culture where employees have opportunities to learn and grow;,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIZ-004,pilot25_2026Q1_v1,AIZ,qualitative,Workforce-related statement for AIZ,SRC-pilot25_2026Q1_v1-FILING-AIZ-000126723826000010,https://www.sec.gov/Archives/edgar/data/1267238/000126723826000010/aiz-20251231.htm,0001267238-26-000010,2026-02-19,auto_keyword_scan,,"We view these sustainability priorities as directly tied to how we deliver for our employees, our clients, end-consumers and communities in support of Assurant s broader growth and innovation objectives.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIZ-005,pilot25_2026Q1_v1,AIZ,qualitative,Workforce-related statement for AIZ,SRC-pilot25_2026Q1_v1-FILING-AIZ-000126723826000010,https://www.sec.gov/Archives/edgar/data/1267238/000126723826000010/aiz-20251231.htm,0001267238-26-000010,2026-02-19,auto_keyword_scan,,"These priorities strengthen Assurant for the future, including how we attract, empower and reward an inclusive workforce to drive innovation, contribute to the 4 development and adoption of sustainable products, and reduce the environmental impact of Assurant s operations and supply chain.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIZ-006,pilot25_2026Q1_v1,AIZ,qualitative,Workforce-related statement for AIZ,SRC-pilot25_2026Q1_v1-FILING-AIZ-000126723826000010,https://www.sec.gov/Archives/edgar/data/1267238/000126723826000010/aiz-20251231.htm,0001267238-26-000010,2026-02-19,auto_keyword_scan,,"Our Board of Directors (the Board ), Management Committee and employees understand the importance of our sustainability initiatives in supporting the successful execution of our long-term growth strategy.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIZ-007,pilot25_2026Q1_v1,AIZ,qualitative,Workforce-related statement for AIZ,SRC-pilot25_2026Q1_v1-FILING-AIZ-000126723826000010,https://www.sec.gov/Archives/edgar/data/1267238/000126723826000010/aiz-20251231.htm,0001267238-26-000010,2026-02-19,auto_keyword_scan,,"Human Capital Resources A cornerstone of Assurant is the employees who bring our purpose, values and commitments to life each day for the millions of customers we serve worldwide.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIZ-008,pilot25_2026Q1_v1,AIZ,qualitative,Workforce-related statement for AIZ,SRC-pilot25_2026Q1_v1-FILING-AIZ-000126723826000010,https://www.sec.gov/Archives/edgar/data/1267238/000126723826000010/aiz-20251231.htm,0001267238-26-000010,2026-02-19,auto_keyword_scan,,"This includes ongoing investments in competitive total rewards and wellbeing offerings, and providing programs for learning, development and engagement, while continuously enhancing the experience of our employees who are critical to our long-term success.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIZ-009,pilot25_2026Q1_v1,AIZ,numeric,Employee count candidate for AIZ: 14800,SRC-pilot25_2026Q1_v1-FILING-AIZ-000126723826000010,https://www.sec.gov/Archives/edgar/data/1267238/000126723826000010/aiz-20251231.htm,0001267238-26-000010,2026-02-19,auto_keyword_scan,,"As of December 31, 2025, Assurant had approximately 14,800 employees, representing more than 80 nationalities, with a presence in 21 markets globally.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIZ-010,pilot25_2026Q1_v1,AIZ,qualitative,Workforce-related statement for AIZ,SRC-pilot25_2026Q1_v1-FILING-AIZ-000126723826000010,https://www.sec.gov/Archives/edgar/data/1267238/000126723826000010/aiz-20251231.htm,0001267238-26-000010,2026-02-19,auto_keyword_scan,,Our global workforce spans a wide range of roles and skills.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIZ-011,pilot25_2026Q1_v1,AIZ,qualitative,Workforce-related statement for AIZ,SRC-pilot25_2026Q1_v1-FILING-AIZ-000126723826000010,https://www.sec.gov/Archives/edgar/data/1267238/000126723826000010/aiz-20251231.htm,0001267238-26-000010,2026-02-19,auto_keyword_scan,,"While 72% of our employee base was located in North America, we continued to expand our presence in key international markets across Europe, Latin America and Asia Pacific to support our increasingly global client portfolio.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AIZ-012,pilot25_2026Q1_v1,AIZ,qualitative,Workforce-related statement for AIZ,SRC-pilot25_2026Q1_v1-FILING-AIZ-000126723826000010,https://www.sec.gov/Archives/edgar/data/1267238/000126723826000010/aiz-20251231.htm,0001267238-26-000010,2026-02-19,auto_keyword_scan,,"As of December 31, 2025, approximately 61% of our employees were frontline workers, predominantly in hourly roles such as customer care, claims administration, mobile repair and logistics;",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AJG-001,pilot25_2026Q1_v1,AJG,qualitative,Workforce-related statement for AJG,SRC-pilot25_2026Q1_v1-FILING-AJG-000162828026008662,https://www.sec.gov/Archives/edgar/data/354190/000162828026008662/ajg-20251231.htm,0001628280-26-008662,2026-02-17,auto_keyword_scan,,Sustained increases in the cost of employee benefits and compensation expense;,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AJG-002,pilot25_2026Q1_v1,AJG,qualitative,Workforce-related statement for AJG,SRC-pilot25_2026Q1_v1-FILING-AJG-000162828026008662,https://www.sec.gov/Archives/edgar/data/354190/000162828026008662/ajg-20251231.htm,0001628280-26-008662,2026-02-17,auto_keyword_scan,,"On the other hand, salaries and employee benefits, rent, depreciation and amortization expenses generally tend to be more uniform throughout the year.",script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
CIT-pilot25_2026Q1_v1-AJG-003,pilot25_2026Q1_v1,AJG,qualitative,Workforce-related statement for AJG,SRC-pilot25_2026Q1_v1-FILING-AJG-000162828026008662,https://www.sec.gov/Archives/edgar/data/354190/000162828026008662/ajg-20251231.htm,0001628280-26-008662,2026-02-17,auto_keyword_scan,,Most of these offices are fully staffed with sales and service personnel.,script,pipeline,2026-03-16T17:13:46.951Z,unverified,,,
